measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,16,Philippines,3,Both,22,All ages,410,Neoplasms,3,Rate,1993,61.89314226892934,66.82047344523275,56.01020159406262
1,Deaths,18,Thailand,3,Both,22,All ages,688,Transport injuries,3,Rate,1992,44.184915503485094,50.334641133514424,39.042648610388696
1,Deaths,10,Cambodia,3,Both,22,All ages,410,Neoplasms,3,Rate,1992,59.106074350224674,67.66765305530764,49.94268069425974
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,955,HIV/AIDS and sexually transmitted infections,3,Rate,1993,6.27586683258825,6.3137941337578525,6.23958336839614
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,1993,35.387577675422236,36.863450921602826,32.437531102989226
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,957,Enteric infections,3,Rate,1993,0.8867406089870622,1.0040973708463228,0.7898661195609198
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,961,Other infectious diseases,3,Rate,1993,2.1956289917763647,2.454374414680301,1.930225154856458
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,962,Maternal and neonatal disorders,3,Rate,1993,5.689661197545475,6.005855499184292,5.407665318330691
1,Deaths,1,Global,3,Both,22,All ages,344,Neglected tropical diseases and malaria,3,Rate,1994,17.900712463754555,27.16667366222691,10.603331340100894
1,Deaths,10,Cambodia,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,1990,26.38558351654332,30.50005704899655,21.7558673684959
1,Deaths,10,Cambodia,3,Both,22,All ages,653,Skin and subcutaneous diseases,3,Rate,1990,1.0453886110216717,1.3228809277837252,0.7553061119922888
1,Deaths,10,Cambodia,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,1991,132.76137465157706,152.07676871592668,115.9562444727159
1,Deaths,44576,World Bank Upper Middle Income,3,Both,22,All ages,526,Digestive diseases,3,Rate,1990,27.718871055504618,29.606216741564026,25.822333230851882
1,Deaths,44576,World Bank Upper Middle Income,3,Both,22,All ages,696,Unintentional injuries,3,Rate,1990,32.843436668386076,35.008445925470404,30.91344328530053
1,Deaths,16,Philippines,3,Both,22,All ages,344,Neglected tropical diseases and malaria,3,Rate,1993,3.7679841302924784,5.4916387918283105,2.3541431969189612
1,Deaths,18,Thailand,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,1991,29.575368900354924,33.7916087587482,24.369913926492
1,Deaths,16,Philippines,3,Both,22,All ages,526,Digestive diseases,3,Rate,1993,29.2406934072024,33.28555035949091,25.432189322670432
1,Deaths,16,Philippines,3,Both,22,All ages,696,Unintentional injuries,3,Rate,1993,20.864542968804184,22.961369891383555,18.522131919917868
1,Deaths,16,Philippines,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,1993,71.55483426432421,85.90776982971194,64.85390268469428
1,Deaths,16,Philippines,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,1993,31.4989924665661,35.16550080183349,27.46910384495667
1,Deaths,16,Philippines,3,Both,22,All ages,640,Other non-communicable diseases,3,Rate,1993,18.62407057428961,26.97868665727768,15.358284069208924
1,Deaths,16,Philippines,3,Both,22,All ages,653,Skin and subcutaneous diseases,3,Rate,1993,1.803153173928505,2.177169361971435,1.5065647953190084
1,Deaths,16,Philippines,3,Both,22,All ages,688,Transport injuries,3,Rate,1993,13.604102748934437,14.936673359205633,11.905919901592549
1,Deaths,16,Philippines,3,Both,22,All ages,973,Substance use disorders,3,Rate,1993,1.8241676169264436,2.2192396048168983,1.087295017366652
1,Deaths,16,Philippines,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,1993,34.762194151840674,37.49810073260383,31.629672326756232
1,Deaths,18,Thailand,3,Both,22,All ages,386,Nutritional deficiencies,3,Rate,1992,2.839823432903605,3.3891131475407192,2.3407429017279378
1,Deaths,20,Viet Nam,3,Both,22,All ages,410,Neoplasms,3,Rate,1991,66.11400369812903,78.36210872146185,53.54857136209233
1,Deaths,20,Viet Nam,3,Both,22,All ages,542,Neurological disorders,3,Rate,1991,14.678146143419523,33.724949805013054,6.00424523491461
1,Deaths,10,Cambodia,3,Both,22,All ages,558,Mental disorders,3,Rate,1992,0.00045588293448846866,0.0009908133191037021,0.00010399256163124163
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,1991,20.14798998088754,20.784577854175534,19.846788317506107
1,Deaths,18,Thailand,3,Both,22,All ages,696,Unintentional injuries,3,Rate,1992,26.607008162486007,31.77442064185856,23.80052228606503
1,Deaths,1,Global,3,Both,22,All ages,386,Nutritional deficiencies,3,Rate,1993,12.056147538955868,15.845960466342598,9.233611083752136
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,526,Digestive diseases,3,Rate,1990,38.76706033855946,39.663100244720674,37.05426468102233
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,542,Neurological disorders,3,Rate,1990,35.934555325554754,79.07415973201911,16.67782000351712
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,973,Substance use disorders,3,Rate,1993,4.649506073977093,4.714295340645766,4.579732073863405
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,1993,32.04308056075718,33.08203794763378,29.883580654305327
1,Deaths,44576,World Bank Upper Middle Income,3,Both,22,All ages,386,Nutritional deficiencies,3,Rate,1993,3.834357137215086,4.116949799369759,3.5936588223556516
1,Deaths,1,Global,3,Both,22,All ages,526,Digestive diseases,3,Rate,1993,34.68448425420882,36.05323267892505,32.976790230897045
1,Deaths,44577,World Bank Lower Middle Income,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,1990,166.13483498179266,176.9225811870647,155.97146364783768
1,Deaths,11,Indonesia,3,Both,22,All ages,386,Nutritional deficiencies,3,Rate,1995,10.534119410182225,12.337530726466023,8.099100087532415
1,Deaths,1,Global,3,Both,22,All ages,526,Digestive diseases,3,Rate,1991,34.57763855229875,36.067762988444194,32.70860141717232
1,Deaths,1,Global,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,1994,229.6473426644734,239.0879905976763,217.5562021024912
1,Deaths,10,Cambodia,3,Both,22,All ages,688,Transport injuries,3,Rate,1990,25.955340801845935,31.71615281527018,20.144415245062238
1,Deaths,10,Cambodia,3,Both,22,All ages,696,Unintentional injuries,3,Rate,1990,41.70166371058571,51.04502902918952,30.609327385170875
1,Deaths,16,Philippines,3,Both,22,All ages,542,Neurological disorders,3,Rate,1993,9.582161622253517,21.902199110111088,4.274625332781334
1,Deaths,16,Philippines,3,Both,22,All ages,558,Mental disorders,3,Rate,1993,0.004570384478708575,0.006331900056239688,0.0020063360306635043
1,Deaths,10,Cambodia,3,Both,22,All ages,386,Nutritional deficiencies,3,Rate,1993,32.02392512605414,53.249154992103826,10.744704788834506
1,Deaths,10,Cambodia,3,Both,22,All ages,386,Nutritional deficiencies,3,Rate,1996,24.105164076679756,37.647917380687986,9.260997245442134
1,Deaths,18,Thailand,3,Both,22,All ages,526,Digestive diseases,3,Rate,1992,31.398849291861882,35.073240423230985,27.960364366808037
1,Deaths,18,Thailand,3,Both,22,All ages,542,Neurological disorders,3,Rate,1992,13.10481223037363,29.72688231625416,5.566905655220716
1,Deaths,10,Cambodia,3,Both,22,All ages,626,Musculoskeletal disorders,3,Rate,1991,0.3572952329969111,0.4930076526180303,0.266650034504637
1,Deaths,10,Cambodia,3,Both,22,All ages,640,Other non-communicable diseases,3,Rate,1991,41.77231389548635,75.17237101272723,18.012774130366328
1,Deaths,10,Cambodia,3,Both,22,All ages,962,Maternal and neonatal disorders,3,Rate,1994,92.27012499069194,109.54190471035284,74.30158719831837
1,Deaths,10,Cambodia,3,Both,22,All ages,973,Substance use disorders,3,Rate,1994,1.2175520974661684,1.5900110794324878,0.739459209560258
1,Deaths,10,Cambodia,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,1994,26.809431489118765,31.682502467830677,22.193503702345932
1,Deaths,1,Global,3,Both,22,All ages,410,Neoplasms,3,Rate,1992,108.78579135125753,113.11115069685118,104.27542609474196
1,Deaths,1,Global,3,Both,22,All ages,542,Neurological disorders,3,Rate,1992,16.880947536644463,35.930118202682394,8.564011214290428
1,Deaths,1,Global,3,Both,22,All ages,558,Mental disorders,3,Rate,1992,0.0035017790282957633,0.004172303022394633,0.0031666123035228766
1,Deaths,1,Global,3,Both,22,All ages,386,Nutritional deficiencies,3,Rate,1997,10.951443004612376,14.266000130952586,8.542412483292349
1,Deaths,1,Global,3,Both,22,All ages,526,Digestive diseases,3,Rate,1997,34.06844839504154,35.216090585736886,32.593492740437995
1,Deaths,44576,World Bank Upper Middle Income,3,Both,22,All ages,626,Musculoskeletal disorders,3,Rate,1992,0.8092308806016706,1.0688236627680214,0.6983047139553646
1,Deaths,44576,World Bank Upper Middle Income,3,Both,22,All ages,640,Other non-communicable diseases,3,Rate,1992,19.774151764349963,24.02151490620841,16.454634034174074
1,Deaths,20,Viet Nam,3,Both,22,All ages,558,Mental disorders,3,Rate,1991,0.000729110266265514,0.001585771082994491,0.00017090950954029119
1,Deaths,20,Viet Nam,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,1991,10.464816169290161,13.559931723279645,7.788895389120924
1,Deaths,1,Global,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,1992,22.60841332139109,23.596220435370242,20.9964938924227
1,Deaths,1,Global,3,Both,22,All ages,696,Unintentional injuries,3,Rate,1993,31.401343375679268,33.1924946159981,29.1939193206067
1,Deaths,1,Global,3,Both,22,All ages,696,Unintentional injuries,3,Rate,1991,34.28662312081266,36.24202600022923,31.91366485309501
1,Deaths,44576,World Bank Upper Middle Income,3,Both,22,All ages,410,Neoplasms,3,Rate,1993,119.28013657454964,126.9711566644475,112.12359305195392
1,Deaths,44576,World Bank Upper Middle Income,3,Both,22,All ages,542,Neurological disorders,3,Rate,1993,14.789026773087476,32.001375153634314,7.408015303935643
1,Deaths,18,Thailand,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,1992,120.17407943951102,133.28678302594992,108.92267949105405
1,Deaths,18,Thailand,3,Both,22,All ages,626,Musculoskeletal disorders,3,Rate,1992,1.013604789552427,1.5458413166482599,0.8268585452143206
1,Deaths,18,Thailand,3,Both,22,All ages,640,Other non-communicable diseases,3,Rate,1992,18.477728431955562,21.192920273512463,14.61603907644013
1,Deaths,18,Thailand,3,Both,22,All ages,653,Skin and subcutaneous diseases,3,Rate,1992,2.011424251049228,2.4130934347072728,1.6398972122160536
1,Deaths,18,Thailand,3,Both,22,All ages,955,HIV/AIDS and sexually transmitted infections,3,Rate,1992,8.912705358423255,13.060853978664655,5.682233126854943
1,Deaths,18,Thailand,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,1992,43.738643425061554,52.99740334283023,38.977978668336924
1,Deaths,18,Thailand,3,Both,22,All ages,957,Enteric infections,3,Rate,1992,14.574885815265244,21.86215445070751,9.844851183054375
1,Deaths,1,Global,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,1994,58.11943722484169,61.953616739267495,49.14038821757363
1,Deaths,1,Global,3,Both,22,All ages,653,Skin and subcutaneous diseases,3,Rate,1994,0.9558389170632605,1.1957370980924524,0.7538404007930611
1,Deaths,1,Global,3,Both,22,All ages,688,Transport injuries,3,Rate,1994,21.777996646812515,23.487248896093508,20.602252606487177
1,Deaths,18,Thailand,3,Both,22,All ages,961,Other infectious diseases,3,Rate,1992,11.527804322911482,15.44365191251181,8.722656328187938
1,Deaths,18,Thailand,3,Both,22,All ages,962,Maternal and neonatal disorders,3,Rate,1992,18.023881002929727,21.456460330048593,14.73443378069797
1,Deaths,18,Thailand,3,Both,22,All ages,973,Substance use disorders,3,Rate,1992,1.7769415694773438,2.144175914291261,1.23637910727504
1,Deaths,18,Thailand,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,1992,35.6867295160769,39.84721459747734,31.94144897192733
1,Deaths,16,Philippines,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,1993,27.254456550189975,29.754641505853325,24.65205110031479
1,Deaths,11,Indonesia,3,Both,22,All ages,410,Neoplasms,3,Rate,1994,55.65791699604465,62.15437302878582,48.1265368779151
1,Deaths,11,Indonesia,3,Both,22,All ages,542,Neurological disorders,3,Rate,1994,7.972127144781047,18.063531692896703,3.6540204726885115
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,526,Digestive diseases,3,Rate,1994,39.01802072391085,40.022436896957295,37.02097320817309
1,Deaths,44577,World Bank Lower Middle Income,3,Both,22,All ages,626,Musculoskeletal disorders,3,Rate,1990,0.6596622779440335,0.7726850637093575,0.5263696256646013
1,Deaths,44577,World Bank Lower Middle Income,3,Both,22,All ages,640,Other non-communicable diseases,3,Rate,1990,26.719830127081412,36.657821714166246,18.72106904257099
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,717,Self-harm and interpersonal violence,3,Rate,1990,19.954507083616658,20.574449923512745,19.660947571416852
1,Deaths,44576,World Bank Upper Middle Income,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,1991,230.97204556300986,246.3777196570483,216.41636291062244
1,Deaths,20,Viet Nam,3,Both,22,All ages,626,Musculoskeletal disorders,3,Rate,1991,0.36640333213909965,0.5300169184189664,0.260520322378539
1,Deaths,20,Viet Nam,3,Both,22,All ages,640,Other non-communicable diseases,3,Rate,1991,14.511356960517015,21.455360127034325,10.797286687986341
1,Deaths,44576,World Bank Upper Middle Income,3,Both,22,All ages,955,HIV/AIDS and sexually transmitted infections,3,Rate,1992,2.7526180680107557,3.403590217518069,2.263359153545715
1,Deaths,44576,World Bank Upper Middle Income,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,1992,51.58695150643309,55.177603248292186,47.794155526369146
1,Deaths,44576,World Bank Upper Middle Income,3,Both,22,All ages,957,Enteric infections,3,Rate,1992,10.288032692134705,11.636371337364718,9.193461386404474
1,Deaths,44576,World Bank Upper Middle Income,3,Both,22,All ages,961,Other infectious diseases,3,Rate,1992,10.871943129989852,14.393206630123194,8.577135216833293
1,Deaths,44576,World Bank Upper Middle Income,3,Both,22,All ages,962,Maternal and neonatal disorders,3,Rate,1992,30.702000498128054,33.39702388146045,28.185757124521448
1,Deaths,18,Thailand,3,Both,22,All ages,410,Neoplasms,3,Rate,1993,95.2220415950723,103.6769176927402,86.65915157044495
1,Deaths,11,Indonesia,3,Both,22,All ages,386,Nutritional deficiencies,3,Rate,1992,12.253502746927605,14.663304344720698,9.185093433619274
1,Deaths,11,Indonesia,3,Both,22,All ages,526,Digestive diseases,3,Rate,1992,45.833982938940466,50.76051656272197,40.49068467337294
1,Deaths,10,Cambodia,3,Both,22,All ages,526,Digestive diseases,3,Rate,1996,73.93557723789682,83.94941318299755,62.26415046595965
1,Deaths,18,Thailand,3,Both,22,All ages,558,Mental disorders,3,Rate,1993,0.0017894338864134387,0.0030536213385713926,0.0006371437126090373
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,344,Neglected tropical diseases and malaria,3,Rate,1990,0.13897060149642523,0.24924685770760815,0.11483317761868732
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,1990,359.89149192432905,371.06575435595823,336.16796897887065
1,Deaths,10,Cambodia,3,Both,22,All ages,955,HIV/AIDS and sexually transmitted infections,3,Rate,1991,0.7110629565341007,1.30952353723337,0.3582993884267805
1,Deaths,10,Cambodia,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,1991,320.8803499699777,367.12648049181024,276.80384945675036
1,Deaths,10,Cambodia,3,Both,22,All ages,957,Enteric infections,3,Rate,1991,75.5779050875959,106.3405741679298,51.58754585870421
1,Deaths,10,Cambodia,3,Both,22,All ages,961,Other infectious diseases,3,Rate,1991,75.46521544918868,113.72675237005514,48.710973834055025
1,Deaths,10,Cambodia,3,Both,22,All ages,962,Maternal and neonatal disorders,3,Rate,1991,103.79784363809121,123.00949507296558,84.77631019531701
1,Deaths,10,Cambodia,3,Both,22,All ages,410,Neoplasms,3,Rate,1990,59.914063349332885,69.63263550018456,49.87645118678173
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,626,Musculoskeletal disorders,3,Rate,1990,2.3273231965688805,3.088602596036645,1.5416480755490527
1,Deaths,44575,World Bank High Income,3,Both,22,All ages,640,Other non-communicable diseases,3,Rate,1990,13.533159605019204,14.671603096930134,12.727409842516025
1,Deaths,11,Indonesia,3,Both,22,All ages,526,Digestive diseases,3,Rate,1995,46.348794193914486,51.54953975605472,41.617004901580565
1,Deaths,10,Cambodia,3,Both,22,All ages,526,Digestive diseases,3,Rate,1993,74.0226756564022,84.99941960250045,61.46176414190565
1,Deaths,10,Cambodia,3,Both,22,All ages,542,Neurological disorders,3,Rate,1993,7.779278600917672,16.434513656455284,4.031998755354501
1,Deaths,11,Indonesia,3,Both,22,All ages,558,Mental disorders,3,Rate,1994,0.001273370169561509,0.002371461229932169,0.000354032520397242
1,Deaths,44576,World Bank Upper Middle Income,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,1990,230.5480879144159,244.89136806508955,215.79429299308592
1,Deaths,1,Global,3,Both,22,All ages,696,Unintentional injuries,3,Rate,1997,29.172458869498332,30.759906130085874,27.142446475890594
1,Deaths,20,Viet Nam,3,Both,22,All ages,410,Neoplasms,3,Rate,1992,66.20784068716749,78.88469822617569,53.94140703913488
1,Deaths,1,Global,3,Both,22,All ages,626,Musculoskeletal disorders,3,Rate,1995,1.0700609601351974,1.2999892340948465,0.8426797151330325
1,Deaths,1,Global,3,Both,22,All ages,640,Other non-communicable diseases,3,Rate,1995,21.007041122275353,27.075665677561695,16.321235743297503
1,Deaths,11,Indonesia,3,Both,22,All ages,626,Musculoskeletal disorders,3,Rate,1990,0.3676447436878771,0.5574336121508612,0.27629528628206873
